SEQID	ATF3	GABPA	BHLHE40	CEBPB	CTCF	ELK1	FOSL2	FOXA1	FOXA2	HNF4A	HNF4G	JUND	MAFK	MAX	NFE2L2	REST	USF2	YY1	ZBTB33
7:99408814-99408914	0.0005197	0.003783	6.235e-10	0.0003582	6.763e-13	0.003852	1.672e-08	4.077e-10	2.935e-07	4.006e-14	3.061e-05	2.326e-15	9.473e-08	1.018e-08	2.348e-12	1.966e-17	3.816e-10	5.15e-09	1.453e-09
17:51153483-51153583	8.891e-08	9.596e-07	2.583e-10	2.559e-10	1.321e-11	2.037e-08	1.074e-13	1.294e-11	2.849e-12	1.013e-21	1.233e-11	1.887e-16	2.47e-13	4.931e-09	6.073e-12	8.004e-20	3.037e-16	7.437e-07	4.292e-09
6:3068919-3069019	3.265e-09	0.002995	1.18e-09	3.809e-15	1.29e-13	0.0004656	4.072e-14	5.967e-21	2.935e-15	7.547e-23	2.847e-09	2.19e-18	1.172e-17	1.651e-11	4.63e-15	6.281e-17	1.325e-13	5.452e-17	3.048e-13
19:4457907-4458007	1.286e-09	2.589e-05	1.577e-11	1.216e-13	1.897e-11	1.143e-06	2.362e-12	5.58e-12	1.138e-09	2.06e-17	2.556e-10	3.995e-17	1.72e-16	1.563e-09	6.569e-11	5.612e-17	3.506e-16	2.434e-13	5.935e-11
12:92746317-92746417	1.099e-06	2.612e-05	3.418e-11	9.474e-11	4.163e-13	4.29e-07	0.00329	6.205e-16	1.938e-11	9.736e-15	1.23e-07	0.0006398	4.864e-07	3.15e-09	0.0002499	2.234e-18	1.737e-10	4.448e-10	4.303e-10
7:101252125-101252225	1.688e-11	1.087e-07	4.012e-13	5.665e-08	1.065e-16	1.493e-09	8.169e-20	1.838e-10	2.129e-07	6.967e-22	9.827e-12	3.81e-26	7.176e-17	4.597e-11	2.664e-14	1.109e-23	1.785e-22	5.834e-15	5.303e-15
5:138469856-138469956	1.644e-10	3.371e-10	1.735e-08	2.279e-12	4.794e-11	4.481e-12	2.619e-10	1.014e-13	1.268e-10	1.58e-19	4.882e-09	2.941e-11	1.324e-07	6.895e-06	4.278e-08	3.7e-16	2.381e-10	1.296e-11	3.615e-13
1:204507072-204507172	4.288e-08	6.612e-11	4.172e-11	2.043e-05	3.225e-13	9.919e-11	2.385e-11	7.089e-13	1.132e-09	3.483e-21	3.492e-10	1.62e-15	1.099e-11	1.11e-10	2.931e-11	5.41e-16	9.846e-17	1.131e-10	2.83e-11
1:28882201-28882301	2.143e-08	1.463e-11	4.323e-11	2.727e-11	0.0007325	5.552e-13	4.499e-14	1.616e-13	1.081e-10	3.975e-16	8.164e-07	1.581e-17	9.824e-13	3.306e-09	6.615e-12	3.255e-16	1.184e-11	2.19e-09	5.367e-09
11:119084876-119084976	3.034e-06	0.003783	4.92e-06	9.113e-11	5.646e-11	1.134e-10	2.523e-09	7.347e-20	4.723e-14	5.449e-18	1.089e-07	5.162e-10	1.918e-14	0.001672	2.365e-12	1.903e-13	1.663e-06	1.408e-14	6.532e-06
11:65134530-65134630	3.574e-09	0.003787	3.697e-09	6.755e-13	4.913e-12	0.0009866	4.676e-11	1.064e-16	1.544e-14	6.159e-17	8.667e-10	7.978e-16	4.105e-17	2.111e-07	4.824e-13	4.944e-17	8.53e-12	3.397e-16	4.478e-08
9:89318323-89318423	1.23e-09	2.376e-07	4.518e-05	1.968e-09	3.902e-09	1.061e-09	9.685e-11	1.614e-13	2.064e-11	7.292e-20	1.442e-07	1.085e-15	3.058e-14	0.001325	1.744e-13	4.323e-17	2.291e-08	1.65e-07	1.696e-09
12:118376350-118376450	2.886e-08	1.386e-10	5.546e-13	1.085e-11	3.124e-13	2.602e-12	1.737e-15	1.384e-13	4.541e-11	1.927e-19	8.441e-09	2.127e-23	3.947e-07	1.595e-11	1.766e-10	3.44e-18	2.891e-16	2.601e-09	3.789e-09
4:499167-499267	8.45e-06	1.967e-07	5.036e-08	9.089e-07	3.232e-14	6.446e-09	6.689e-12	1.233e-15	1.074e-10	1.743e-21	5.025e-12	3.809e-17	9.454e-07	2.284e-08	4.293e-12	1.173e-17	2.317e-11	1.204e-12	1.021e-09
19:44164941-44165041	4.103e-10	0.003757	5.409e-10	2.432e-12	1.577e-11	0.000901	2.231e-15	1.145e-09	6.436e-07	1.535e-20	4.522e-10	2.036e-18	1.362e-13	7.004e-10	5.829e-12	2.701e-16	6.264e-17	1.759e-12	4.852e-11
9:92670267-92670367	5.693e-11	0.0004349	1.199e-10	1.617e-10	1.114e-10	8.011e-05	7.35e-16	2.425e-14	1.856e-10	1.902e-20	1.567e-09	1.147e-19	3.78e-11	8.147e-09	2.756e-12	5.173e-14	8.249e-16	3.843e-13	7.631e-11
10:6144808-6144908	5.412e-06	4.138e-05	5.987e-10	2.221e-09	1.662e-12	5.7e-08	1.493e-11	6.189e-11	5.877e-09	1.759e-14	8.16e-09	6.272e-17	3.469e-16	5.282e-10	1.062e-08	4.363e-18	4.691e-16	1.989e-12	2.61e-09
3:73623507-73623607	8.651e-09	1.566e-11	3.823e-13	2.04e-11	3.162e-17	5.275e-12	1.887e-13	1.587e-12	7.978e-09	6.843e-23	7.949e-12	2.823e-20	2.972e-14	3.748e-12	4.179e-13	1.304e-22	8.235e-16	9.602e-12	3.014e-12
1:3796487-3796587	8.569e-10	0.0002345	1.843e-08	2.629e-13	1.694e-09	6.926e-06	9.566e-13	2.686e-07	4.95e-08	6.304e-20	2.284e-11	7.584e-19	6.405e-15	9.484e-07	3.199e-14	2.085e-14	9.21e-05	2.763e-13	5.508e-09
1:209784679-209784779	1.649e-10	0.0001188	2.305e-10	4.139e-12	6.604e-09	7.386e-06	2.431e-13	8.896e-11	5.914e-08	1.075e-17	3.87e-10	3.755e-19	2.328e-11	1.051e-08	6.714e-13	1.792e-17	3.687e-13	1.286e-11	2.535e-11
7:155070082-155070182	3.036e-09	6.23e-08	3.401e-09	3.618e-11	5.008e-10	5.174e-10	2.225e-10	3.021e-15	1.367e-11	1.214e-18	1.905e-09	8.015e-17	2.16e-13	5.914e-05	1.136e-11	0.001387	5.568e-07	1.219e-10	6.307e-10
16:690371-690471	2.79e-11	0.006149	5.659e-10	2.242e-10	1.319e-10	0.0009591	4.392e-07	1.063e-10	6.417e-11	3.942e-20	5.756e-12	1.386e-13	8.552e-11	3.34e-10	5.002e-12	1.946e-19	1.511e-16	6.833e-11	2.05e-09
13:112740790-112740890	2.299e-07	0.001304	1.496e-09	2.884e-08	4.768e-11	4.405e-05	8.239e-10	8.534e-12	1.322e-09	7.593e-17	6.44e-10	1.409e-15	2.045e-13	6.008e-11	1.879e-11	2.749e-16	2.299e-15	1.059e-12	4.733e-11
17:19377793-19377893	1.647e-12	4.125e-07	3.525e-06	4.978e-15	2.984e-12	1.72e-10	1.632e-15	3.158e-14	9.026e-12	1.624e-17	4.616e-09	1.616e-19	6.516e-13	2.231e-07	1.198e-14	5.98e-16	1.113e-12	1.437e-14	2.637e-05
8:103415325-103415425	2.25e-07	0.0001779	0.007703	2.488e-11	7.896e-08	4.426e-05	3.874e-09	1.69e-17	1.531e-12	6.297e-19	1.014e-11	7.971e-12	4.681e-15	0.0003098	4.487e-12	1.36e-18	0.008005	5e-12	5.076e-10
19:2463126-2463226	2.506e-16	5.406e-13	4.127e-13	4.265e-14	7.896e-08	3.205e-14	9.429e-18	2.852e-23	1.125e-15	6.297e-19	4.91e-20	7.883e-30	4.681e-15	1.772e-14	4.487e-12	1.36e-18	1.426e-22	2.078e-17	5.076e-10
11:66348126-66348226	2.746e-14	6.86e-14	8.645e-15	1.341e-11	8.906e-13	7.647e-16	1.285e-17	2.324e-15	4.264e-11	9.711e-28	8.543e-11	1.566e-19	1.362e-17	3.573e-11	4.351e-13	3.283e-23	2.614e-18	1.51e-14	8.659e-15
5:149345341-149345441	2.344e-12	0.0005295	5.584e-12	9.066e-10	1.333e-12	0.001539	1.852e-12	1.02e-09	2.584e-06	6.605e-21	3.887e-11	8.252e-19	6.244e-15	1.43e-10	6.736e-13	7.333e-16	2.384e-16	8.167e-12	7.147e-11
9:129626130-129626230	1.797e-05	0.003783	1.834e-08	8.132e-11	7.212e-12	0.0001063	1.852e-16	9.096e-13	6.359e-11	9.106e-18	1.589e-08	4.49e-20	1.43e-14	6.374e-08	5.342e-13	9.733e-16	1.436e-11	7.082e-12	2.67e-08
2:219597713-219597813	2.67e-11	1.587e-05	1.211e-09	3.232e-11	1.325e-11	1.188e-06	1.361e-14	2.746e-13	3.161e-10	1.144e-20	8.661e-11	1.749e-16	2.899e-10	1.059e-10	9.968e-12	3.094e-10	4.374e-10	2.121e-13	1.738e-09
4:158672204-158672304	0.0005197	1.81e-05	2.546e-10	0.0002975	1.755e-10	6.318e-06	3.794e-08	6.234e-14	9.37e-12	5.573e-19	6.749e-11	3.886e-15	1.849e-11	5.485e-10	1.697e-09	3.226e-14	1.161e-10	7.002e-10	9.642e-10
6:28136843-28136943	5.426e-12	1.85e-06	2.954e-08	4.895e-12	3.214e-11	8.374e-07	5.606e-10	4.846e-18	1.238e-12	1.067e-19	1.921e-08	2.091e-13	3.861e-07	1.611e-07	8.898e-10	5.207e-16	1.964e-11	6.854e-13	0.0003228
6:36885907-36886007	2.761e-11	0.0002668	2.936e-11	8.834e-10	1.769e-10	1.232e-05	1.325e-12	2.507e-15	3.878e-12	4.374e-19	2.08e-11	1.164e-19	2.394e-14	3.154e-10	3.775e-13	6.526e-13	3.797e-13	2.057e-10	2.669e-09
17:42980056-42980156	4.118e-09	1.04e-09	1.492e-09	3.243e-15	1.619e-09	2.622e-10	2.432e-13	8.3e-16	7.218e-12	4.472e-19	1.428e-08	3.623e-17	4.704e-11	1.256e-10	3.407e-12	1.403e-16	2.729e-12	5.443e-07	1.054e-11
16:57462595-57462695	1.87e-07	0.0007084	3.289e-11	1.969e-09	2.581e-09	0.003852	4.053e-08	1.15e-11	7.15e-09	1.09e-23	1.045e-10	2.491e-09	5.54e-14	2.798e-09	5.825e-09	1.29e-14	5.422e-13	7.576e-13	1.221e-09
16:89925115-89925215	2.388e-10	1.341e-10	5.296e-07	7.622e-13	8.675e-09	4.394e-11	5.389e-11	3.418e-13	9.448e-10	3.24e-13	5.79e-06	2.932e-17	1.001e-14	1.933e-06	3.091e-12	3.026e-14	9.131e-11	1.303e-12	2.461e-10
2:171922369-171922469	3.202e-05	0.003784	1.073e-08	3.34e-08	1.367e-12	0.000901	1.544e-09	2.84e-11	4.731e-10	1.102e-20	6.568e-11	1.695e-16	1.253e-14	2.78e-08	6.695e-12	2.288e-18	2.98e-15	1.428e-11	1.83e-08
16:15998707-15998807	2.491e-10	8.257e-06	2.712e-11	9.464e-12	6.718e-11	8.564e-05	1.427e-15	5.865e-13	1.054e-10	9.771e-20	7.916e-07	1.767e-19	4.92e-10	4.809e-11	5.761e-14	7.95e-18	3.751e-14	2.24e-15	1.919e-11
19:35629030-35629130	0.002489	1.276e-08	3.488e-11	3.318e-14	2.456e-11	3.735e-10	3.599e-12	1.021e-09	1.928e-07	2.128e-14	6.241e-10	2.979e-18	3.333e-09	1.954e-09	6.097e-12	6.94e-14	1.508e-13	3.044e-10	7.721e-09
1:212608700-212608800	3.053e-09	2.937e-13	2.981e-11	5.263e-06	8.224e-11	1.448e-12	5.131e-13	1.323e-14	1.885e-12	1.21e-21	2.029e-10	5.565e-17	1.408e-13	1.08e-09	3.35e-11	2.184e-15	7.955e-13	1.162e-09	3.018e-10
6:131628250-131628350	3.278e-09	6.707e-08	1.366e-09	3.418e-10	1.163e-07	8.261e-09	1.714e-15	1.421e-10	4.332e-10	2.985e-23	2.504e-10	1.469e-23	9.248e-14	5.794e-10	3.874e-15	5.339e-17	2.035e-13	6.574e-11	4.731e-09
8:40174791-40174891	2.225e-07	3.363e-10	2.72e-09	8.118e-08	2.785e-13	1.134e-12	0.000727	5.266e-10	3.164e-08	2.866e-16	1.045e-06	0.0004718	1.275e-16	2.23e-08	8.298e-11	1.438e-17	1.827e-10	2.532e-11	4.404e-13
11:75399470-75399570	2.005e-10	0.000729	1.953e-08	4.439e-12	1.837e-08	7.312e-06	9.748e-11	0.000198	5.465e-05	1.058e-15	2.024e-06	8.279e-17	2.811e-13	7.964e-09	2.068e-10	9.456e-18	3.349e-15	0.0006398	4.566e-07
12:389282-389382	6.375e-09	0.0004118	2.186e-09	5.489e-12	0.0002076	0.000297	5.506e-13	5.343e-15	4.164e-12	6.804e-20	1.668e-10	3.228e-18	2.582e-10	1.886e-09	3.282e-11	7.554e-18	4.872e-14	9.984e-12	2.818e-10
6:43174269-43174369	1.927e-12	5.532e-10	5.403e-11	3.105e-14	2.677e-13	7.397e-12	5.472e-18	1.574e-10	2.537e-09	1.013e-17	5.199e-09	8.033e-24	9.283e-16	2.539e-09	1.393e-14	1.343e-18	1.372e-12	8.406e-13	5.684e-11
2:237085860-237085960	0.002489	6.244e-09	1.119e-08	3.543e-14	4.638e-11	1.413e-09	4.756e-12	2.7e-17	4.522e-13	3.07e-20	8.09e-11	2.409e-17	1.731e-14	5.723e-10	5.15e-13	2.721e-16	4.347e-15	3.885e-12	2.028e-07
8:116755805-116755905	4.999e-05	0.002516	8.629e-06	5.971e-08	7.652e-11	0.0003845	2.486e-08	4.49e-17	2.149e-12	2.053e-17	2.919e-09	3.323e-10	2.087e-15	9.037e-07	1.019e-09	4.348e-17	1.392e-10	7.407e-13	0.0004477
3:139343876-139343976	6.491e-09	6.744e-05	1.148e-12	5.972e-11	1.452e-13	0.0009014	7.296e-16	6.68e-11	4.49e-08	8.64e-19	8.701e-08	7.692e-19	1.355e-12	1.135e-12	1.4e-14	1.588e-14	1.107e-16	7.072e-13	5.384e-12
12:6335788-6335888	4.456e-09	0.0004033	1.265e-09	7.332e-14	1.053e-07	0.0001063	4.01e-05	6.598e-13	1.02e-10	5.989e-17	4.849e-10	5.42e-05	5.172e-09	1.274e-07	2.451e-06	1.491e-15	2.234e-11	1.559e-15	6.304e-12
2:73737443-73737543	3.104e-09	3.113e-05	1.83e-10	4.568e-13	2.054e-12	4.58e-07	1.028e-12	2.981e-16	1.164e-11	1.624e-19	7.09e-08	2.305e-18	8.75e-17	3.467e-09	2.409e-13	1.579e-11	1.177e-13	4.35e-10	1.839e-09
19:41439822-41439922	3.173e-07	3.189e-09	5.28e-11	0.0001788	3.296e-11	5.821e-10	1.744e-13	5.778e-16	1.622e-13	2.828e-13	7.066e-09	1.902e-16	7.926e-13	5.997e-12	2.126e-13	6.802e-16	1.589e-14	0.008635	3.389e-13
10:122954229-122954329	4.702e-11	0.001192	1.41e-11	3.884e-13	1.096e-13	0.0009011	1.305e-13	1.972e-15	8.641e-11	1.385e-20	1.849e-10	1.608e-17	8.735e-13	4.193e-09	5.884e-10	7.549e-15	5.588e-17	1.33e-11	2.506e-11
20:44966372-44966472	1.8e-07	0.002407	5.791e-05	4.499e-13	1.828e-13	0.0003404	5.602e-09	2.695e-19	1.117e-13	2.746e-21	1.248e-10	3.903e-11	1.19e-16	0.004333	3.631e-12	2.049e-17	0.0006509	1.336e-13	1.995e-07
9:33290419-33290519	1.936e-08	0.0006516	0.006576	4.169e-07	5.59e-13	0.000901	2.653e-15	6.256e-16	3.361e-11	6.086e-19	1.394e-09	1.873e-19	5.459e-17	0.0006629	5.881e-14	6.824e-17	0.002028	3.444e-12	4.838e-05
5:179265664-179265764	1.811e-08	2.625e-05	5.528e-10	2.51e-12	3.016e-12	3.987e-09	3.054e-11	4.617e-17	2.839e-12	4.359e-20	7.187e-08	7.599e-17	1.338e-12	3.321e-06	7.899e-11	1.943e-18	3.317e-09	6.971e-09	6.076e-09
1:205631981-205632081	1.798e-05	0.003783	4.588e-08	2.215e-11	1.746e-12	0.0001063	2.54e-11	4.91e-13	4.148e-11	3.754e-17	1.843e-09	2.794e-17	1.205e-15	1.264e-07	8.605e-12	2.325e-18	3.45e-11	1.849e-12	2.719e-07
16:75402287-75402387	1.591e-07	1.085e-05	1.063e-07	1.861e-10	4.663e-11	3.007e-07	5.175e-05	6.718e-10	1.66e-07	5.491e-19	6.901e-08	2.565e-05	7.686e-11	2.218e-08	1.334e-08	7.271e-21	1.9e-12	5.338e-13	3.079e-13
21:25734884-25734984	2.601e-09	0.001377	3.819e-10	1.473e-12	6.532e-12	0.000901	1.981e-13	2.838e-15	3.76e-13	1.268e-18	2.814e-09	2.345e-18	5.28e-14	1.066e-07	1.345e-10	1.763e-16	3.864e-13	2.005e-09	3.285e-11
15:72783731-72783831	1.798e-05	0.000338	5.816e-08	1.61e-08	1.024e-07	4.019e-07	4.017e-11	1.31e-10	1.148e-07	2.21e-22	8.135e-11	8.329e-17	2.848e-18	3.653e-07	3.413e-09	2.634e-16	1.27e-09	8.209e-14	8.461e-09
22:46762577-46762677	3.035e-06	0.001455	2.861e-09	2.327e-10	7.138e-07	0.0004048	3.167e-08	9.16e-17	1.072e-11	5.032e-19	1.327e-10	1.26e-10	1.04e-14	5.499e-09	7.866e-11	1.117e-13	7.251e-13	1.847e-14	2.21e-10
10:93702592-93702692	1.613e-08	6.26e-09	4.457e-06	4.279e-10	1.148e-09	1.331e-10	8.554e-14	2.521e-14	2.595e-10	7.572e-18	5.081e-09	1.478e-18	3.562e-15	0.003379	1.775e-12	1.733e-13	8.735e-05	7.581e-08	2.367e-09
21:44939904-44940004	1.478e-11	0.001121	3.636e-11	3.106e-16	3.789e-09	0.001316	4.768e-16	1.911e-19	4.871e-11	6.115e-24	2.211e-10	3.406e-21	4.069e-18	1.781e-09	1.107e-13	1.604e-17	9.979e-14	2.153e-16	5.371e-08
6:30067121-30067221	3.053e-06	0.002408	4.054e-11	1.742e-10	3.968e-12	6.318e-06	3.724e-07	3.787e-16	4.64e-11	5.085e-15	2.512e-08	1.235e-09	2.436e-15	3.365e-09	3.509e-13	1.206e-17	4.813e-13	1.76e-12	2.776e-09
16:66934394-66934494	2.039e-09	0.003968	2.805e-08	7.864e-12	5.498e-12	0.0002996	2.061e-14	4.466e-09	1.089e-09	1.66e-20	1.198e-11	5.917e-18	6.072e-17	2.744e-08	6.258e-14	1.461e-17	2.285e-15	5.004e-14	0.0001516
17:47831492-47831592	3.611e-10	6.596e-06	8.318e-12	1.136e-11	1.767e-11	2.262e-05	2.465e-15	3.782e-15	4.336e-12	2.282e-21	7.402e-10	1.515e-23	3e-12	7.27e-10	8.667e-14	5.879e-15	8.255e-16	9.607e-06	5.775e-12
12:119667872-119667972	4.034e-10	0.002584	8.676e-10	2.568e-13	1.846e-09	0.0001024	1.891e-13	1.969e-18	2.785e-12	4.964e-21	7.707e-12	3.104e-17	2.477e-11	1.565e-08	2.808e-11	1.059e-17	4.048e-14	8.418e-10	2.2e-06
13:45341203-45341303	0.002824	0.001411	2.536e-07	7.475e-12	4.941e-09	1.796e-05	3.523e-13	1.641e-18	1.713e-13	2.194e-21	2.639e-10	1.27e-16	1.592e-15	7.35e-07	3.498e-08	7.983e-18	9.234e-09	8.065e-14	8.287e-07
22:31084953-31085053	3.016e-09	0.00141	1.071e-09	8.284e-14	5.452e-12	5.756e-05	6.175e-16	6.34e-17	5.592e-13	1.785e-19	9.924e-10	8.005e-23	1.857e-15	1.476e-09	6.009e-15	1.138e-16	8.659e-16	1.497e-14	1.041e-09
10:125719689-125719789	2.805e-10	0.003757	4.659e-12	1.395e-13	1.921e-13	0.003852	7.66e-15	5.814e-16	2.907e-11	6.594e-19	2.38e-10	2.928e-20	4.916e-14	4.523e-11	3.344e-12	4.952e-15	2.297e-17	1.021e-13	1.27e-09
2:177754349-177754449	5.306e-11	9.724e-07	4.723e-10	2.624e-11	4.406e-14	3.163e-08	3.081e-15	2.132e-12	2.45e-09	1.313e-20	3.123e-11	2.192e-18	2.013e-07	7.486e-10	5.355e-15	3.392e-17	5.218e-11	2.106e-15	3.089e-11
15:71282254-71282354	1.181e-08	6.287e-06	3.116e-09	3.451e-12	6.844e-13	1.206e-07	1.965e-12	1.509e-13	3.053e-10	1.492e-17	1.485e-06	5.04e-12	1.042e-09	5.882e-10	2.454e-10	1.584e-17	4.652e-10	8.364e-11	2.143e-11
21:28992814-28992914	6.017e-09	0.0007978	5.269e-09	2.227e-10	3.26e-08	0.0009011	2.433e-13	1.439e-11	1.609e-09	3.993e-14	8.343e-07	1.078e-16	1.692e-12	9.341e-08	2.769e-12	1.011e-17	7.158e-14	3.167e-14	2.339e-11
22:21002070-21002170	2.222e-10	0.0007509	3.891e-08	1.853e-10	3.036e-09	0.000901	2.06e-14	6.629e-16	1.904e-11	7.786e-20	1.369e-08	2.27e-18	9.913e-15	2.888e-08	6.042e-14	1.231e-13	1.639e-15	7.367e-11	0.004502
17:7252007-7252107	0.0003346	0.001377	4.494e-08	3.072e-12	1.978e-11	0.003852	4.352e-11	2.176e-11	3.148e-09	9.181e-15	7.774e-09	5.681e-15	1.916e-13	1.263e-07	2.605e-12	6.681e-16	5.92e-11	1.065e-12	5.057e-09
9:15552787-15552887	3.016e-09	1.833e-10	5.833e-06	3.494e-13	1.336e-10	1.531e-11	1.329e-15	9.066e-17	2.426e-13	2.988e-19	1.779e-08	3.97e-22	8.283e-13	1.604e-05	4.559e-14	7.595e-19	6.005e-12	8.947e-14	6.79e-07
2:128091132-128091232	6.364e-09	0.0008412	1.713e-10	6.993e-10	1.486e-07	0.0003411	9.019e-15	2.105e-16	5.722e-12	8.056e-19	3.974e-10	2.939e-19	1.396e-12	1.389e-10	1.326e-12	4.533e-17	1.496e-12	4.976e-09	8.339e-11
14:58281423-58281523	5.051e-11	2.591e-09	3.127e-10	9.322e-12	1.472e-12	1.662e-10	2.815e-16	1.457e-11	1.713e-10	7.406e-17	1.633e-08	1.971e-19	7.79e-12	1.497e-11	3.045e-15	1.343e-18	8.62e-16	8.934e-09	7.511e-11
19:52923133-52923233	6.823e-07	0.0006599	1.304e-12	5.837e-10	9.979e-13	0.000297	3.296e-13	1.242e-08	2.732e-06	8.798e-13	5.05e-08	9.912e-17	2.605e-16	2.057e-11	1.889e-10	2.233e-11	5.271e-15	3.085e-12	1.22e-12
19:49640680-49640780	4.195e-10	2.111e-05	2.169e-10	2.316e-13	8.72e-11	0.0003405	7.515e-13	2.152e-16	7.29e-13	7.337e-20	7.541e-11	8.283e-18	1.232e-11	3.036e-10	1.406e-10	3.283e-18	1.115e-14	2.392e-13	5.492e-10
3:64023470-64023570	2.894e-08	0.0007617	2.575e-11	4.237e-15	0.001395	0.000343	1.053e-13	3.641e-13	1.127e-11	3.893e-21	3.651e-11	2.415e-16	1.483e-13	7.365e-10	3.367e-10	1.326e-17	9.795e-12	3.068e-14	2.675e-10
7:32490360-32490460	6.614e-09	0.005706	1.516e-12	1.104e-10	7.551e-13	0.0009036	5.471e-13	1.116e-13	1.632e-10	1.521e-19	7.136e-09	4.899e-21	9.168e-12	9.207e-11	1.003e-12	1.095e-15	6.24e-16	1.804e-12	3.288e-12
2:200811556-200811656	2.829e-08	4.77e-10	4.771e-10	1.563e-12	1.881e-09	1.423e-11	4.364e-16	8.334e-17	3.755e-13	4.681e-18	2.212e-10	9.434e-22	2.054e-13	6.203e-06	1.115e-13	2.836e-18	1.173e-09	3.031e-10	7.991e-10
20:25237843-25237943	3.75e-09	1.529e-10	4.564e-11	1.015e-11	1.933e-10	1.695e-12	7.132e-12	3.328e-12	4.327e-10	1.315e-14	1.825e-06	2.885e-16	6.395e-14	7.166e-10	5.945e-12	9.317e-17	8.113e-14	8.361e-12	1.049e-12
1:28668644-28668744	3.178e-09	0.0005081	6.735e-11	2.036e-11	3.049e-11	0.0009011	5.709e-12	5.155e-15	5.396e-12	5.743e-17	1.744e-11	8.784e-14	3.419e-12	1.251e-09	6.283e-14	2.404e-16	9.373e-17	1.074e-10	1.61e-10
2:216109406-216109506	5.933e-10	6.007e-10	1.646e-10	1.937e-12	5.106e-12	7.167e-09	3.967e-15	3.521e-15	2.349e-10	1.295e-13	2.229e-06	6.688e-19	1.398e-13	3.64e-08	4.418e-13	1.756e-16	9.708e-10	1.085e-06	1.116e-10
22:19479179-19479279	2.634e-11	0.003929	1.268e-08	4.764e-11	1.937e-11	0.004027	1.02e-10	4.593e-20	7.936e-13	8.77e-17	2.002e-08	1.242e-16	9.813e-15	6.163e-11	2.181e-12	1.038e-16	1.743e-12	1.933e-15	2.095e-10
13:100875948-100876048	4.09e-07	2.04e-07	2.078e-06	1.049e-09	1.976e-13	2.403e-11	4.8e-11	8.427e-11	3.993e-09	7.451e-22	9.33e-09	3.723e-11	1.3e-10	1.333e-06	9.973e-11	1.623e-17	0.0006264	3.261e-07	1.848e-11
5:81751361-81751461	2.495e-10	1.402e-09	1.056e-08	4.81e-08	1.275e-10	3.552e-12	1.194e-15	3.996e-11	1.066e-08	2.439e-18	2.283e-09	4.02e-18	5.599e-15	5.4e-10	1.338e-13	8.64e-19	8.886e-14	8.632e-13	1.49e-07
2:109614152-109614252	4.117e-11	0.005495	2.134e-10	6.685e-13	3.503e-08	0.000901	1.629e-15	6.025e-18	2.416e-14	4.159e-20	6.764e-11	7.005e-19	8.605e-12	4.371e-09	2.077e-13	1.694e-18	9.686e-15	8.751e-13	0.0004345
6:153002715-153002815	2.434e-11	0.0004072	5.9e-10	8.373e-12	4.716e-12	0.003856	5.958e-16	5.502e-15	2.551e-11	1.266e-15	1.587e-08	2.191e-18	1.874e-13	5.494e-09	2.398e-09	4.728e-15	4.319e-16	1.041e-12	6.563e-05
1:95072923-95073023	4.503e-08	2.797e-08	2.799e-09	9.435e-10	1.298e-11	3.839e-11	1.054e-11	2.937e-10	5.805e-08	5.5e-11	7.141e-06	5.954e-16	8.645e-13	3.324e-07	4.818e-13	1.421e-15	2.619e-13	2.468e-14	4.798e-13
19:16660079-16660179	8.797e-09	0.002433	3.871e-13	1.988e-12	2.128e-11	0.000343	2.942e-12	1.73e-21	4.351e-14	8.452e-21	2.888e-11	1.128e-16	3.916e-13	2.461e-12	6.34e-13	8.835e-16	6.191e-17	6.199e-11	6.398e-12
4:158723365-158723465	1.771e-09	0.0008537	1.366e-10	3.168e-10	3.097e-11	0.001242	2.968e-14	3.022e-20	1.279e-14	1.214e-21	1.701e-10	4.625e-19	1.48e-13	3.333e-08	1.942e-11	2.186e-17	4.437e-16	3.807e-10	1.088e-10
11:93784125-93784225	1.908e-11	3.898e-05	2.567e-12	6.837e-09	6.108e-05	0.0001063	5.014e-17	6.469e-13	1.535e-10	7.699e-16	2.438e-09	1.097e-22	2.447e-12	2.417e-09	4.939e-14	7.359e-17	3.103e-16	1.026e-13	1.477e-11
19:37210425-37210525	1.139e-06	6.862e-11	1.042e-07	2.143e-08	3.034e-13	1.024e-11	2.036e-14	1.055e-11	4.335e-09	7.359e-21	1.8e-08	3.411e-18	5.466e-10	7.422e-07	8.985e-14	1.574e-17	9.453e-15	2.819e-10	1.032e-09
5:74767097-74767197	3.808e-09	0.0005172	1.363e-10	2.983e-12	2.52e-11	0.0009065	2.771e-16	6.518e-15	3.481e-11	2.099e-18	7.003e-09	2.64e-22	1.86e-08	3.127e-09	9.303e-14	8.489e-19	6.695e-10	4.374e-12	4.441e-11
19:12681881-12681981	6.264e-08	0.0007509	0.005489	7.882e-08	5.021e-13	0.003852	5.4e-13	3.628e-10	3.466e-09	1.657e-16	3.023e-08	1.919e-15	2.233e-16	0.0007457	1.074e-10	2.424e-20	0.003697	0.00263	4.123e-08
7:128739302-128739402	2.335e-09	0.002407	3.403e-06	1.951e-13	4.465e-11	0.0003404	1.627e-10	1.084e-16	4.045e-13	6.715e-15	6.653e-10	4.281e-17	1.613e-08	7.356e-07	2.519e-12	2.82e-16	1.225e-11	3.722e-13	7.147e-08
